id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	condition	google_product_category	product_type	mpn	gtin	identifier_exists	item_group_id
TH240004PS	Four In One Pastel Cream Silk Pocket Square	The Four In One Pastel Cream Silk Pocket Square from Threaditionz is a men's silk pocket square in a cream silk split into four panels — paisley, polka dot, diagonal stripe and pin-dot - four looks in one. Ideal for weddings, daytime events and versatile everyday — the cream pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream · Size: 12" x 12"	https://threaditionz.co.uk/product/four-in-one-pastel-cream-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-1_f5695fe1-a243-45d0-aac6-134ca96bf603.jpg?v=1719832516	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-3_e9b6f772-47cd-4695-bcc2-e7b974dd1b63.jpg?v=1719832516,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-2_d4041f67-641a-466c-8257-a90780a31072.jpg?v=1719832516,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-5.jpg?v=1719832516,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-4.jpg?v=1719832516	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240004PS			
TH240005PS	Four In One Pastel Ice Blue Silk Pocket Square	The Four In One Pastel Ice Blue Silk Pocket Square from Threaditionz is a men's silk pocket square in an ice-blue silk split into four panels — paisley, polka dot, diagonal stripe and pin-dot - four looks in one. Ideal for spring/summer weddings, daytime events and versatile everyday — the ice blue pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Ice Blue · Size: 12" x 12"	https://threaditionz.co.uk/product/four-in-one-pastel-ice-blue-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-1_b149dc42-945a-4844-be19-35da769c8118.jpg?v=1719832526	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-2_b66e43a5-cca7-46fe-ada9-2e4975ae188e.jpg?v=1719832527,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-3_0900e6a8-5d76-4365-b8be-20703bb4ac6c.jpg?v=1719832527,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-5.jpg?v=1719832527,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-4.jpg?v=1719832527	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240005PS			
TH240006PS	Four In One Pastel Pink Silk Pocket Square	The Four In One Pastel Pink Silk Pocket Square from Threaditionz is a men's silk pocket square in a pastel-pink silk split into four panels — paisley, polka dot, diagonal stripe and pin-dot - four looks in one. Ideal for spring/summer weddings, daytime events and versatile everyday — the pastel pink pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Pastel Pink · Size: 12" x 12"	https://threaditionz.co.uk/product/four-in-one-pastel-pink-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/36-1_92542aa2-1fa5-4013-b0d6-a6074dfe8079.jpg?v=1719832537	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/36-3_bf8c7324-c927-4123-abd7-64a81eb13513.jpg?v=1719832537,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/36-2_9a6271ff-5340-4903-85d5-0dc8a258a6c0.jpg?v=1719832537,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/36-5.jpg?v=1719832537,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/36-4.jpg?v=1719832537	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240006PS			
TH240007PS	Four In One Pastel Green Silk Pocket Square	The Four In One Pastel Green Silk Pocket Square from Threaditionz is a men's silk pocket square in a mint-green silk split into four panels — paisley, polka dot, diagonal stripe and pin-dot - four looks in one. Ideal for spring/summer weddings, daytime events and versatile everyday — the mint green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Mint Green · Size: 12" x 12"	https://threaditionz.co.uk/product/four-in-one-pastel-green-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/35-1_da1bf61b-654a-4fea-91a2-52e61fd17b83.jpg?v=1719832548	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/35-2_3b640a98-f80a-41a3-889e-658d398a1b68.jpg?v=1719832548,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/35-5.jpg?v=1719832548,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/35-3_9831def1-2a55-4c85-8f59-1ac3c42cc8f9.jpg?v=1719832548,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/35-4.jpg?v=1719832548	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240007PS			
TH240014SC	Anchored Navy Pride Silk Scarf	The Anchored Navy Pride Silk Scarf from Threaditionz is a men's silk scarf in muted sage-olive silk scattered with a tiny ivory anchor-and-paisley foulard print - understated maritime heritage. Ideal for weddings, formal events and business wear — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: 8" x 56"	https://threaditionz.co.uk/product/anchored-navy-pride-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-scarf_onbody.png?v=1780233740	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-scarf_drape.png?v=1780233746,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/ANCHOREDNAVYPRIDESILKSCARF.jpg?v=1719832656,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/ANCHOREDNAVYPRIDESILKPOCKETSQUARE_8ade1b46-4e5e-4ad3-9bda-3f96ab9629fc.jpg?v=1719832656	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240014SC			
TH240015SC	Aqua Botanical Bliss Silk Scarf	The Aqua Botanical Bliss Silk Scarf from Threaditionz is a men's silk scarf in bright aqua-turquoise silk patterned with a gold Art-Deco palmette and fan motif - Art-Deco botanical. Ideal for weddings, summer events and cocktail parties — the aqua pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Aqua · Size: 8" x 56"	https://threaditionz.co.uk/product/aqua-botanical-bliss-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-scarf_onbody.png?v=1780233751	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-scarf_drape.png?v=1780233758,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/AQUABOTANICALBLISSSILKSCARF-1.jpg?v=1719832661,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/AQUABOTANICALBLISSSILKPOCKETSQUARE_7d3d9d81-a274-4796-a600-453b57390cd6.jpg?v=1719832661	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240015SC			
TH240017SC	Black With White Polka Silk Scarf	The Black With White Polka Silk Scarf from Threaditionz is a men's silk scarf in black silk with a fine white pin-dot print - timeless black-tie polish. Ideal for black-tie events, weddings and formal events — the black pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Black · Size: 8" x 56"	https://threaditionz.co.uk/product/black-with-white-polka-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-scarf_onbody.png?v=1780233764	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-scarf_drape.png?v=1780233769,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/polkadots.jpg?v=1719832672,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLACKWITHWHITEPOLKASILKPOCKETSQUARE_d53b5ce8-a91d-4fe4-b25f-882e166f19e3.jpg?v=1719832672	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240017SC			
TH240019SC	Diamond Maze Silk Scarf	The Diamond Maze Silk Scarf from Threaditionz is a men's silk scarf in navy silk layered with an ornate gold, teal and red geometric medallion maze - opulent and intricate. Ideal for weddings, festive events and statement looks — the bold navy & gold design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Navy & Gold · Size: 8" x 56"	https://threaditionz.co.uk/product/diamond-maze-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-scarf_onbody.png?v=1780233776	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-scarf_drape.png?v=1780233782,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DIAMONDMAZESILKSCARF.jpg?v=1719832683	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240019SC			
TH240021SC	Houndstooth Silk Scarf	The Houndstooth Silk Scarf from Threaditionz is a men's silk scarf in crisp black-and-white classic houndstooth - heritage tailoring. Ideal for business wear, smart-casual and autumn/winter — the bold black & white design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black & White · Size: 8" x 56"	https://threaditionz.co.uk/product/houndstooth-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-scarf_onbody.png?v=1780233788	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-scarf_drape.png?v=1780233793,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth.jpg?v=1719832691,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/HOUNDSTOOTHSILKPOCKETSQUARE_eea84fc6-a95e-4968-954f-e18377cd8a82.jpg?v=1719832691	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240021SC			
TH240022SC	Kaleidoscopic Geometric Fusion Silk Scarf	The Kaleidoscopic Geometric Fusion Silk Scarf from Threaditionz is a men's silk scarf in cream silk with a fine multicolour kaleidoscopic geometric-floral micro-print - intricate and versatile. Ideal for weddings, smart-casual and daytime events — the cream multi pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream Multi · Size: 8" x 56"	https://threaditionz.co.uk/product/kaleidoscopic-geometric-fusion-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-scarf_onbody.png?v=1780233800	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-scarf_drape.png?v=1780233806,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/KALEIDOSCOPICGEOMETRICFUSIONSILKSCARF.jpg?v=1719832697,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/KALEIDOSCOPICGEOMETRICFUSIONSILKPOCKETSQUARE_013fb1b7-2b37-4e22-883a-c05587a16fa0.jpg?v=1719832697	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240022SC			
TH240023SC	Maroon White Tartan Silk Scarf	The Maroon White Tartan Silk Scarf from Threaditionz is a men's silk scarf in maroon silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: 8" x 56"	https://threaditionz.co.uk/product/maroon-white-tartan-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-scarf_onbody.png?v=1780233815	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-scarf_drape.png?v=1780233818,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MAROONWHITETARTANSILKSCARF_83223148-bf43-497d-a345-b2bf5c8a7c88.jpg?v=1719832703,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MAROONWHITETARTANSILKSCARF.jpg?v=1719832703	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240023SC			
TH240024SC	Minty Fish Shoal Silk Scarf	The Minty Fish Shoal Silk Scarf from Threaditionz is a men's silk scarf in mint-and-white silk scattered with a tiny gold fish-shoal motif - playful coastal charm. Ideal for summer events, smart-casual and daytime weddings — the mint pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Mint · Size: 8" x 56"	https://threaditionz.co.uk/product/minty-fish-shoal-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-scarf_onbody.png?v=1780233823	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-scarf_drape.png?v=1780233830,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKSCARF.jpg?v=1719832707,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKPOCKETSQUARE_64d5ab65-3472-46cc-82b9-933caf0c51ce.jpg?v=1719832707	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240024SC			
purple-quadruple-polka-silk-scarf	Purple Quadruple Polka Silk Scarf	The Purple Quadruple Polka Silk Scarf from Threaditionz is a men's silk scarf in purple silk with a neat lilac four-dot cluster foulard - regal and refined. Ideal for weddings, formal events and evening wear — the purple pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Purple · Size: 8" x 56"	https://threaditionz.co.uk/product/purple-quadruple-polka-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-scarf_onbody.png?v=1780233837	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-scarf_drape.png?v=1780233849,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKAPURPLESILKSCARF.jpg?v=1719832721,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKAPURPLESILKPOCKETSQUARE.jpg?v=1719832721	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf			no	
TH240008CR	Yellow With Black Polka Silk Cravat	The Yellow With Black Polka Silk Cravat from Threaditionz is a men's silk cravat in bright yellow silk with fine black pin-dots - bold and cheerful. Ideal for smart-casual, parties and summer events — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/yellow-with-black-polka-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-cravat_onbody.png?v=1780233856	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-cravat_drape.png?v=1780233863,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKCRAVAT.jpg?v=1719832725,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKPOCKETSQUARE_d8656335-439d-4b17-815a-9973b19250ea.jpg?v=1719832725	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat	TH240008CR			
TH240009CR	Wings Of Courage Air Force Silk Cravat	The Wings Of Courage Air Force Silk Cravat from Threaditionz is a men's silk cravat in sage-grey silk with a tiny white aircraft-and-wing micro-print - characterful novelty. Ideal for smart-casual, daytime events and gifting — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/wings-of-courage-air-force-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/wings-of-courage-air-force-silk-cravat_onbody.png?v=1780233870	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/wings-of-courage-air-force-silk-cravat_drape.png?v=1780233875,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WINGSOFCOURAGEAIRFORCESILKCRAVAT.jpg?v=1719832730,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WINGSOFCOURAGEAIRFORCESILKPOCKETSQUARE.jpg?v=1719832730	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat	TH240009CR			
TH240010CR	White Black Tartan Silk Cravat	The White Black Tartan Silk Cravat from Threaditionz is a men's silk cravat in white-silver silk printed with a black Moroccan quatrefoil trellis lattice - crisp geometric. Ideal for weddings, formal events and summer looks — the white pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/white-black-tartan-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-cravat_onbody.png?v=1780233881	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-cravat_drape.png?v=1780233886,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKCRAVAT.jpg?v=1719832734,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKPOCKETSQUARE_5bd3f909-e6e8-4119-92d5-1192fc160940.jpg?v=1719832734	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat	TH240010CR			
